review_id,stars,date,title,text,source,product,version,vote_count
13930528471,1,2026-04-06,Previous version was better,"Honestly I've been a longtime user of this app, and I feel like the previous version before the newer update was better. With the newer update it's as if I have to jump through so many hoops just to see the train time for other stations instead of the ones that are near me. While it can be convenient in some parts it's still inconvenient at the same time. There wasn't anything really wrong with the previous version so I don't understand why a lot of things changed. Please bring back the previous version. It was more convenient, less time consuming, and even less confusing. Another thing is I can no longer access my favorite train lines whereas in the previous version I could.",app_store,MTA,4.3.0,0
13929600198,1,2026-04-06,Worst ever candidate,I want to look up my own line and station. What a freaky release,app_store,MTA,4.3.0,0
13929598605,2,2026-04-06,Why remove the best feature?,"When the app was LAST revamped, it came with the ability to add widgets for stations and departures. With this new one, that’s been removed. I know what info I need from the app, and had it all dialed in so I could see it at a glance. Now I have to open the app, let it load, and then navigate to what I’m looking for. The new UI is very pretty, but it feels like a step backwards overall.",app_store,MTA,4.3.0,0
13929228958,2,2026-04-06,Update,Trip planner has become more difficult to use. Used to be a great app.,app_store,MTA,4.3.0,0
13928749954,1,2026-04-06,Older Version Was Better,Make it simple to find out when a particular train is arriving by clicking on the train icon and then the corresponding stop will solve my issue!,app_store,MTA,4.3.0,0
13927853222,1,2026-04-06,What did they do to my beloved MTA app,The new update has RUINED the app. Why would they do this please change it back PLEASE PLEASE PLEASE. It is now all web based garbage and does not feel intuitive I miss the old app :(,app_store,MTA,4.3.0,0
13926369249,1,2026-04-05,Take me from point A to B,The old app was already convoluted but now it’s bad enough to be unusable. All I want to do is type in my destination and see how best to get there using fresh MTA information and you’ve made that process much worse. Thanks 👍,app_store,MTA,4.3.0,0
13925812517,1,2026-04-05,Terrible Update,Decided to update and it was a terrible decision. Can’t check the time of when the train is coming if your not in the vicinity so if your going to transfer from a certain station you can’t check to see what time your connecting train is coming.,app_store,MTA,4.3.0,0
13925290510,1,2026-04-05,Unusable,"With the recent update, you’ve just rendered your app unusable. I can’t find anything or navigate the app. Awful. Stop with the aesthetics and think function",app_store,MTA,4.3.0,0
13925097096,3,2026-04-05,Lost important features,Since the upgrade the ability to save trips is missing and all my trips are gone. This makes the app unusable.,app_store,MTA,4.3.0,0
13923919792,1,2026-04-04,Horrible update,"Nobody asked for this update, thanks for making the app worse.",app_store,MTA,4.3.0,0
13923639042,1,2026-04-04,Time Waster!,Bring back the previous version. All I want to do is look at my line and see how far away the train is from my station. Now I have to go to the website for that. Why do you keep “updating” to make it unusable.   Just deleted this app.,app_store,MTA,4.3.0,0
13923572999,1,2026-04-04,Terrible update,"Used to be a good app but after their recent useless update it made the app terrible, you can’t even check the train station your are at anymore and just complicated the app navigation",app_store,MTA,4.3.0,0
13923187378,1,2026-04-04,Terrible update,you made it worse and now I’m back to using the website for train times,app_store,MTA,4.3.0,0
13923025325,1,2026-04-04,Close to unusable,"Avoid the new app, try to not update tp this one",app_store,MTA,4.3.0,0
13923008668,3,2026-04-04,Unnecessary update,New update ruined it. You can’t click a line anymore & see the whole route,app_store,MTA,4.3.0,0
13922846471,2,2026-04-04,The Home Screen widget was removed :(,The widget on the home screen that showed upcoming times was my favorite widget on my phone :( can you guys bring that back plz,app_store,MTA,4.3.0,0
13922670874,1,2026-04-04,"Want to see how a specific train is running, stop by stop?","Well, it's not going to happen.  Want to have your favorites in one place? Not going to happen. Have a regular commute and need to see if the bus or train is coming? Not going to happen. Offline or don't want to give the MTA your location? You'd better be at Grand Central already, because for this app it's the center of the known universe. A waste of time and money.   This app should be taken out of service.",app_store,MTA,4.3.0,0
13922487892,3,2026-04-04,New Update Removed Widgets,The new UI looks great but the removal of widgets has really hurt the usefulness of the app to me. I would really love to see those return as I barely used the app outside of the widget functionality.,app_store,MTA,4.3.0,0
13922369311,1,2026-04-04,Ughhhhh...SO AWFUL,"This app is COMPLETELY  useless. Why did you break features that weren't broken???  Whoever developed this must have a grudge against people who take public transportation. I can't find anything, there are a load of routes under ""favorites"" that I didn't put there. And then all the weird floaty maps with street name details so vague that I had to use a magnifying glass to read it. When I click on my train, it takes me to the 42nd st stop. I'm IN QUEENS so this makes no sense.  I wanted to know when one of my favorited buses is arriving and it only shows TWO arrival times. I had to ""plan my trip"" just to get that useless information.  I gave similar feedback when it was in testing mode but clearly the developers had their own app dreams and didn't actually want feedback. Does anyone know of another way to get train/bus times? Cuz this ain't it.",app_store,MTA,4.3.0,1
13922013186,2,2026-04-04,Bring back the previous version!,To remove widgets from this newest version is the worst move to make. I am hoping this was a mistake and widgets come back quickly. I know have to rely on other apps.,app_store,MTA,4.3.0,0
13920719500,3,2026-04-04,Did the previous app/UI designer get fired?,"What happened?  I don’t mind with the new features, but now the app is lagging while I type. Buttons and animation designs are not polished, not intuitive, feels unfinished.  The big white boxes in  “Plan Trip” remind me of the NJ transit app (meaning it’s bad). It feels like it’s from a poor start-up company that doesn’t have budget to make a nice-looking app.  Seriously though, what happened?  The big redesign from a few years ago was a surprise as everythings were so polished and well-thought, and finally feels like a modern app.  Now it kind of went back to how it was? (maybe not that bad but obviously its a step back)",app_store,MTA,4.3.0,0
13920324107,3,2026-04-03,Need my widgets,Missed all my trains this week because you took away my widgets. Why would you take away my widgets? Please bring back my widgets immediately.,app_store,MTA,4.3.0,0
13920195899,1,2026-04-03,Unusable,I have no idea how to pull up ETAs for buses and subway lines anymore. Feels like whatever “updates” they did was to intentionally make it unusable. Who are the developers on this?? I’m honestly baffled,app_store,MTA,4.3.0,0
13920025486,1,2026-04-03,Update,The update has become inconvenient.,app_store,MTA,4.3.0,0
13919841949,1,2026-04-03,Got worse,Prior version let me see when I should leave and also other best times to leave. This updated version does not. Why off load the directions labor to Apple/Google Maps when they’re even less accurate on transit schedules?,app_store,MTA,4.3.0,0
13919684001,1,2026-04-03,Ruined it,"This app used to be great but the “all new experience redesigned from the ground up” completely ruined it! Why did they have to change a perfectly good app and make it useless?!! It’s like whoever designed the new app has never ridden the subway and has never used an app.   So sad. It was perfect the way it was before, and now there’s no good way to plan a subway trip anymore. Google’s directions are completely broken, and now the only app that was any good has been ruined for no good reason.   The previous version allowed you to put your favorite stations in the trip planner very easily. Now there’s no way to do that, and the trip planner looks like a website created by a 12 yr old in 1997.  And on top of that they broke the widget!!! Now instead of seeing the upcoming trains on my home screen i see a BLANK WHITE RECTANGLE!!!",app_store,MTA,4.3.0,0
13919629596,1,2026-04-03,Horrible update!,Why can’t I see my review!,app_store,MTA,4.3.0,0
13919153102,1,2026-04-03,"Terrible, backwards update","I’ve never known an app to release an update that sends it backwards. You can no longer navigate somewhere easily, and instead you can “plan your trip” using an interface that’s objectively worse with less features. The previous version used to be the best app to navigate the city. Now, it’s not just the worst… it is no longer a navigation app.",app_store,MTA,4.3.0,0
13918957321,1,2026-04-03,Widgets,The best feature of the old app was being able to see train times for stations I use most via the widgets. Removing that has made the app almost if not entirely useless for me.,app_store,MTA,4.3.0,0
13918855494,1,2026-04-03,change it back,the update is actually awful. completely unintuitive and takes 700 clicks to get to anything. used to be so easy to use!!!!! so so so so bad now. i’m gonna delete it unless they change it back tbh,app_store,MTA,4.3.0,0
13918854799,2,2026-04-03,Even more annoying,"The redesign is even more annoying when trying to get to specific subway station location information to see when trains are arriving. Because I choose to opt out of having location on, the app defaults to Times Square no matter what train line I choose to favorite. Can I please just have the option to favorite a few stations instead of just lines? Now I have to tap a line at TSq and the n the train then find the station I’m actually at to get train arrivals. Maddening.",app_store,MTA,4.3.0,1
13918815531,1,2026-04-03,Worse App,"Not sure why this app was updated! The app is complicated to navigate through. I use to be able to see where the train or bus was from far out, now you have to actually be in the area to see when it’s coming! So annoying!",app_store,MTA,4.3.0,0
13918765151,1,2026-04-03,unnecessary changes,dude the app was working PERFECTLY fine istg stop changing the layout everytime everyone gets used to the old one we use this app for work and school and i cant figure out this maze within 3 minutes for my train,app_store,MTA,4.3.0,0
13918500493,2,2026-04-03,New update eliminated widgets :-(,"An unfortunate new update: Favorites are harder to find, and home screen widgets are gone entirely. If it ain’t broke…",app_store,MTA,4.3.0,0
13918211423,2,2026-04-03,Incomplete App Released too Early,This app looks promising but it’s clearly still in beta and not suitable for public release to replace the previous version that was more feature complete. Why release when widgets are not available yet? Why release when the route planner is not developed yet? At least make the old version available,app_store,MTA,4.3.0,0
13918051736,1,2026-04-03,New Update is Awful,New update to the app makes it extremely difficult to plan train times as they only show you one option at a time,app_store,MTA,4.3.0,0
13917752995,4,2026-04-03,Bring back widgets!,"I've loved this app for a while and have enjoyed seeing its continued development, but the l latest update tanked the one feature I used most. Being able to see arrival times at a glance was essential for me and I'm sure for others, so please bring back home screen widgets on iOS!",app_store,MTA,4.3.0,0
13917736173,1,2026-04-03,Update is worse,Removed the train time arrival only option is the number of minutes until arrives?? Or they just made it super hard to find this option to turn on. There is also no more widgets for train times?! New design is worse does not look as nice as previous version harder to read and the design looks unfinished,app_store,MTA,4.3.0,0
13917672372,1,2026-04-03,update made it unusable,"i see no point in using this app anymore. the update ruined my favorite transit app for new york :( trip planning sucks so much now, it’s suggesting completely wacky trips that don’t make any sense for my commute, and i know which are the usual train lines the app would suggest",app_store,MTA,4.3.0,1
13917667531,1,2026-04-03,removed widget feature for no reason,why,app_store,MTA,4.3.0,0
13917558840,1,2026-04-03,Horrible update,I like being able to see the times for when the train is coming at. Why is my favorite only shown when I’m near the stop?,app_store,MTA,4.3.0,0
13917524743,3,2026-04-03,Same but less.,The new update is essentially the same with the bugs fixed and a more compact organization. But they got rid of the widget which was the best part for me to have the local stations times right on my home screen.,app_store,MTA,4.3.0,0
13917340474,2,2026-04-03,Awesome if Location enabled,"Not joking, I was planning on moving out of nyc once I got the update because EVERYTHING i loved about the app was gone, and sorry but the mta app remains most accurate app out there for subway and bus times. If it was this busted my days in nyc would be numbered.   this update was a drastic change in user experience if you never utilized location. If you don’t have location enabled, then you should see all your favorite lines/buses when you navigate to the favorites tab. Instead it defaults to some arbitrary manhattan location, hiding all your favorites. You all need to fix this asap.   Only by enabling the “only while using” location feature on my phone was i finally able to see my favorite stations and buses. I think this is a good feature if location is enabled. but you should absolutely not make favorites dependent on location enablement. If location is disabled, default to a view of seeing all your favorites.",app_store,MTA,4.3.0,0
13917309071,2,2026-04-03,Aster,"In the previous app, I could see any bus route with actual buses in both directions on the bus map. It's very important. My mom often calls me and asks when the bus will arrive at her bus stop; she doesn't know how to use a smartphone. Now it only shows nearby if I'm far from that bus route. Please bring it back.",app_store,MTA,4.3.0,0
13917283583,2,2026-04-03,Removing key features,Removed the function to save train stations. Now you could only save lines? That’s such a drag. I used it to determine if I could make a connecting train or not. Ie(at 59th st would I catch the Queensbound N at Queensboro or take the bus. This is not good,app_store,MTA,4.3.0,0
13917177118,1,2026-04-03,Used to be good,"For all the dysfunction and garbage in this city at least we used to have a transit app that made it easy to get around. Now with this new “update” the search function is less functional than it was before. And won’t allow you to plan a trip that the walk might be more than a mile. Fix it MTA. Or even better, just go back to the old app.",app_store,MTA,4.3.0,0
13916873135,3,2026-04-02,Widget Missing,Please fix the widget feature. It was absolutely amazing being able to check the trains times at my local stop. Now I have to open the entire app. I do miss the convenience of just having it on my home screen.,app_store,MTA,4.3.0,0
13916605676,1,2026-04-02,no more widgets?,really? widgets are so useful. what a downgrade,app_store,MTA,4.3.0,0
13916496965,1,2026-04-02,No more widget support,The biggest feature of the MTA app was that you could quickly look at live train times as a widget. Without this feature this app is no longer useful as other transit apps are better.,app_store,MTA,4.3.0,0
13916307642,1,2026-04-02,Horrible update,"Was so good and now it is unusable! There are like 4 different stations with the same name and if it’s going to use Google to figure out the right one, I might as well go back to Google Maps. Cmon guys!",app_store,MTA,4.3.0,0
13916271286,1,2026-04-02,Terrible update,"The recent update is terrible. Who thought this was a good idea to not be able to look up the bus times? Return the old version or at least give option to return it. If this is some kind of pilot version, get rid of it.",app_store,MTA,4.3.0,0
13916003085,2,2026-04-02,New version sucks,"If you want your privacy violated and/or don't care that you have to share your location with the new version of the app for it to be remotely useful, it's fine. If those things matter to you, you may have a different user experience.",app_store,MTA,4.3.0,0
13915829485,1,2026-04-02,Unusable,"New update completely ruined the app and it’s unusable.  Whoever designed this doesn’t ride MTA or use an app to find trains and when they are coming.  I don’t always want to see the station I’m standing next to. I might need a different train a little walk away.  To find that, I have to go to the search bar and start typing the name of the station. Not doable while trying to walk.",app_store,MTA,4.3.0,0
13915780169,1,2026-04-02,New app is awful,Whoever developed this new app is incompetent and recklessly launched it with horrible functionality.,app_store,MTA,4.3.0,0
13915735075,1,2026-04-02,WHY DID THEY REMOVE TGE WIDGET,Nothing was better than having the widget on my Home Screen so I could easily see when my train was coming and now it’s gone I am truly devastated,app_store,MTA,4.3.0,0
13915565404,5,2026-04-02,New update,This new version rocks. Must faster and more fluid than the prior. Nice work!!,app_store,MTA,4.3.0,1
13915489448,1,2026-04-02,Horrible update,"The interface is absolutely horrible after the update, nothing is organized anymore and it’s miserable to try to fine anything on the app regarding specific train lines or bus routes",app_store,MTA,4.3.0,0
13915048179,1,2026-04-02,Widget,Plz bring back widgets,app_store,MTA,4.3.0,0
13914719317,1,2026-04-02,Hate the update,"The all new MTA app: Everything is just a few hundred clicks away! I don’t understand why they removed favorites for stations. You can only favorite lines now. Also, you have to find your station on the map before you can see its info. This version takes way longer to find relevant information to the point where I’m just using the mta.info website. I’d give it 0 stars if I could. Please change it back.",app_store,MTA,4.3.0,0
13914670705,1,2026-04-02,BRING BACK WIDGETS,Why would you remove widget functionality with this new update??,app_store,MTA,4.3.0,0
13914587514,1,2026-04-02,2026 update terrible,The April 2026 update removed the feature to see specific stations which was helpful for when deciding where to make a transfer. The new updates do nothing other than remove the users ability to navigate simply. Apparently this is what happens when you get a Silicon Valley nerd who has never ridden the New York City subways to update the app.,app_store,MTA,4.3.0,0
13914555156,1,2026-04-02,Latest Update,Hate this latest update.  They removed all my station favorites & now I am unable to add them back.  You only see nearby station train times if you have location services activated.  I use multiple stations on my trip & so can no longer plan ahead.  Do not update!!!,app_store,MTA,4.3.0,0
13914397072,1,2026-04-02,Why change the UI?,"The user interface is a lot less intuitive and things that required one or two taps now require three or more. This UI change feels like they changed it just to change things up, not to improve navigation.",app_store,MTA,4.3.0,0
13914314720,1,2026-04-02,New March 2025 app is so bad,Used to be so easy to use,app_store,MTA,4.3.0,0
13914242017,1,2026-04-02,New Design,The UI/UX design recently changed and it’s less user friendly and poorly laid out. I used to be able to see all buses on my line. I can’t find my saved favorites anymore. The app shows me only what is nearby. Bring back the previous app design as well as the old subway map.,app_store,MTA,4.3.0,0
13914217379,5,2026-04-02,new version is fire,so fast,app_store,MTA,4.3.0,0
13914102232,4,2026-04-02,The new UI sucks,The new UI is way worse than the old one. The plan trip function used to be perfect but now in order to see the time you need to leave by you need to manually check when before it would show you immediately. This is still the best mta app but I wish that the user interface stayed the same as it was,app_store,MTA,4.3.0,0
13914095352,1,2026-04-02,Update sucks,Thanks for making a perfectly fine app weird and confusing.,app_store,MTA,4.3.0,0
13914052882,1,2026-04-02,Got Rid of Widgets,Please bring back the widget. This new app is great but just made my commute far more inconvenient.,app_store,MTA,4.3.0,0
13913955450,1,2026-04-02,Update is horrible,Oh man this new update is horrible.  It so much harder to understand  and im young. It just looks really ugly and complicated,app_store,MTA,4.3.0,0
13913867259,1,2026-04-02,No Longer Has Widgets,Use to have a really useful widget that shows your fav. stop arrival times on your Home Screen. It’s a shame they took it out in the latest update.,app_store,MTA,4.3.0,0
13913808367,1,2026-04-02,Bring back the widget,Easily the best feature is that widget that lets you know if your train you take every single day is running on time or has delays. Bring that back please!!!,app_store,MTA,4.3.0,0
13913726393,2,2026-04-02,New Update,I hate the new update. I see less available routes. My normal route used to come right up. I can’t get it to do that anymore. I just don’t like the new update. I’m confused and I’m frustrated.,app_store,MTA,4.3.0,0
13913258963,1,2026-04-01,removed widgets,this app no longer has widgets,app_store,MTA,4.3.0,0
13912827906,3,2026-04-01,Sucks,We can’t check the route like previously on any part of the route.  Now it only gives you nearby stops or stations.  And the planning my trip part sucks.  I can use Google Maps for that.    I’m not a tourist.  The app is worse who ever designed this should be fired,app_store,MTA,4.3.0,0
13912785121,1,2026-04-01,Less features under new paint,"The new app got rid of useful widgets, always defaults to the wrong station direction somehow, and favorites don’t seem to do anything.   An app rebuild with no value for subway at least.",app_store,MTA,4.3.0,0
13912731006,1,2026-04-01,Why,Why update an app to the point where it’s completely useless. This new version is 1000 times worse than the previous… it’s ludicrous that commuters are now stuck with this monstrosity of an app. It’s unnecessarily convoluted and baffling that this is what MTA thought was an improvement. I deleted it and will use another subway app altogether. 😡,app_store,MTA,4.3.0,0
13912541281,1,2026-04-01,Without widgets the app is much worse,"Latest update removed widgets and while the updated interface in the app is nice, the widgets was the main way I used the app. Bring them back!!",app_store,MTA,4.3.0,0
13912538931,1,2026-04-01,What happened to the widget?,I relied on the widget. It was very convenient. Please bring it back.,app_store,MTA,4.3.0,0
13912412757,1,2026-04-01,No Widget,Widget no longer available on iPhone after update. That was a very useful feature that now is gone.,app_store,MTA,4.3.0,0
13912183219,1,2026-04-01,Horrible Update - Bring Back the Old App,"The new update drastically changes the UI and makes it much more difficult to read and understand. Also stopped support for widgets?!?   This will go down as the second worst app update after Sonos. Fire the person who was in charge, undo the changes.   The original app gave me faith that the government can be technologically capable. Ruined that vibe with one update.",app_store,MTA,4.3.0,0
13911975975,1,2026-04-01,"Negative stars, audit the MTA","Absolutely terrible update, it’s pretty much unusable. I’m convinced the MTA’s only reason for existing is to ruin my day.",app_store,MTA,4.3.0,0
13911757020,5,2026-04-01,no iphone screen widgets,"love the app and the app widgets on the screen that i could see my local stop next train time easily! after the most recent update the widget function seems disappeared, wondering if this bug could be fixed. Please fix this!",app_store,MTA,4.3.0,0
13911564789,1,2026-04-01,Removed Widgets,"The new update removed the widgets which I used daily to monitor and adjust my commute. The update otherwise seems positive, but the widgets were the most useful part of the app. MTA, please fix this for a fresh 5 star review.",app_store,MTA,4.3.0,0
13911320016,2,2026-04-01,Upgrade is a downgrade,"This upgrade sucks so bad. You can’t look at individual train lines anymore, you have to turn service on and it only shows what’s near. This update is SO STUPID.",app_store,MTA,4.3.0,1
13911278924,1,2026-04-01,Horrible Update,"This update is terrible and removed the good features while leaving no alternative. Time and time again, this app proves that CityMapper is the best transit and navigation app.",app_store,MTA,4.3.0,0
13910994508,4,2026-04-01,Bring back the widgets!,"Great app, but I loved having the widgets on my home screen, and I’m disappointed that the new update removed them.",app_store,MTA,4.3.0,0
13910986973,1,2026-04-01,Features Disappear,Updates are rolling back new features. I wouldn’t update it. All of my widgets are now showing blank where they used to be populated.,app_store,MTA,4.3.0,0
13910782220,2,2026-04-01,Not great anymore,"Yeah, I’ve been using this since moving to NY. I’ve been here over a year now and what I loved about the app was that it saved locations for you so you could tap the app and it’ll go from your current location. I LOVED that. Now you go in and everytime you have to press your location and then where you want to go. There are no save route options. I’d like to point out I had about 13 destinations saved that were places I went to very regularly. When you go to pick your route it is hard to read. It looks bad.  It used to say how much time to transfer between stops without having to click it and everything. I also loved that I could actively watch my bus and where it is so make sure what I can catch and can’t catch. I have to click three separate pages to get there now. This is a lot and not in a good way. I know there were many notices saying the app was getting a big change but you would’ve thought for the better…not whatever this is.",app_store,MTA,4.3.0,2
13910728387,1,2026-04-01,Please bring back the widgets,The update is fine but why remove the widgets? It was essential for me daily. Please bring it back,app_store,MTA,4.3.0,0
13910651827,3,2026-04-01,Massively Tardy Assessments,"Too often doesn’t account for scheduled maintenance in ETAs and trip planning.  Almost always underestimates travel time by 5 - 15 minutes, even when only a single train line is involved WITHOUT delays",app_store,MTA,4.3.0,0
13910549507,1,2026-04-01,Always Worse,The MTA should fire the vendor developing this app for a failure to conduct appropriate user research and a desire to design for the majority rather than the plurality of users in our diverse city.  The removal of Home Screen widgets is unacceptable. And the change of the status page to organize it by line instead of by status is something the MTA app has already rolled back once. To do it again shows a failure to learn and a desire to obfuscate the failings of a deteriorating system.,app_store,MTA,4.3.0,2
13910490933,1,2026-04-01,Why remove Widgets ?,The newest update killed widgets - one of the best features of this app.  Bring it back!,app_store,MTA,4.3.0,0
13910447494,1,2026-04-01,Widgets gone?!,"Please bring back the Home Screen Widgets 🙏 they are extremely useful. Love the app, you guys really nailed the UX and look.",app_store,MTA,4.3.0,0
13910438176,1,2026-04-01,Bad update,You removed the ability to favorite specific bus and subway stops. This eased my hour+ long commute because I could pivot quickly when trains inevitably weren’t running or coming late. I can’t even search for stops on a route anymore. I’d have to go into the line and look for the stop to find out when the next train was coming if it wasn’t in my vicinity. Bring back favoriting stops.,app_store,MTA,4.3.0,1
13910341654,2,2026-04-01,Hate the update,Sad I have to delete this app now. Last update has moved everything to separate tabs instead of all in one tab.,app_store,MTA,4.3.0,0
13910173367,2,2026-04-01,"Great look, missing key features","The new app is visually striking and has a lot of potential. However the removal of key features vs the previous version is a real disappointment.  Widgets going away is a shame.  But the travesty is the new trip planning experience, which looks to be a funky web view Vs a native experience. Harder to use on mobile. No saved trips or locations makes it much less useful.  Bring back these features and it’s a 5 star for sure.",app_store,MTA,4.3.0,0
13910003053,1,2026-04-01,Change How Favorites are viewed,Better before the update. I should be able to check all stations in favorites without having to relocate the pin on the map or have my location on.,app_store,MTA,4.3.0,0
13909300748,1,2026-03-31,Widgets gone?,I found the widget the most useful part of the app. Frustrating that it's been removed.,app_store,MTA,4.2.0,0
13909193708,3,2026-03-31,Please stop changing things around,I promiseee the app was fine before why why why are we changing everything again,app_store,MTA,4.2.0,1
13908906618,1,2026-03-31,Ruined.,"First time ever reviewing an app. The MTA app was the fastest most efficient and most accurate transit planning app. Now, after the update the app is sluggish, cumbersome, and poorly designed. PLEASE revert to the previous version.",app_store,MTA,4.2.0,1
13908377832,1,2026-03-31,no widgets :(,Hey all - the app was previously incredible just for this feature. most useful new yorker thing to show you the next time your local train is arriving. please bring it back asap,app_store,MTA,4.2.0,0
13908188248,2,2026-03-31,Real-Time Bus Access Is No Longer Intuitive,"The recent update has made the app significantly less user-friendly, especially for bus riders.  Before, I could simply enter a bus line, tap it, and instantly view the route in real time. It was quick, efficient, and reliable, something I depend on daily to get to work.  Now, tapping the bus line takes me nowhere. I find myself tapping repeatedly with no clear way to access the real-time route information that used to be so easy to find. If the navigation has changed, it’s not intuitive at all.  This update has turned a simple, efficient process into a frustrating experience. For those of us who rely on accurate, real-time bus tracking, this is not an improvement; it’s a step backward.  Please consider restoring a more direct and user-friendly way to access real-time bus routes.",app_store,MTA,4.2.0,1
13908136969,1,2026-03-31,Just bus and subway now,"no more MNR and LIRR with new update, will be useless to a lot of users",app_store,MTA,4.2.0,0
13908109081,2,2026-03-31,Where did the widgets go?,"Great new GUI, but please bring back the widgets and station favorites! We don’t always travel uptown/downtown!",app_store,MTA,4.2.0,0
13908017825,3,2026-03-31,Pretty good,The app is good overall but the layout gets worse with every update.,app_store,MTA,4.2.0,0
13908016547,1,2026-03-31,Don’t install this if you rely on the My MTA App,"I use MyMTA, the previous version, for the bus info. You can easily see where a bus is on the route and plan the time you need to make it to the bus stop. Do not “upgrade” to this new app if you like the way MyMTA displays the info you need. The new interface wastes space. It’s colorful, which no one needs. You have to dismiss a useless map to actually see a bus route and the location of the buses.  January 2025: The latest update wiped out all the favorites that I had set up. Instead of my list of “Favorite” bus lines, I got a list of nearby bus stops. Please fire your developer and hire someone who actually uses the bus network. I’m thankful every day that I didn’t install this mess on my phone, only on one iPad. April 2026: everything that made the MyMTA app quick and clean and usable has been removed in favor of this mess, with useless map views and no easy access to saved favorites. Terrible design.",app_store,MTA,4.2.0,0
13907780463,1,2026-03-31,bring back widgets,bring back widgets,app_store,MTA,4.2.0,0
13907633773,5,2026-03-31,Widget Next?,This redesign is incredible! Would love to see a widget that shows me train times and service changes for my nearest subway stop.,app_store,MTA,4.2.0,0
13907513433,1,2026-03-31,Utterly Useless,1st. The app only works if you have precise location enabled.  They reduced a very useful app to a sad tracking device.,app_store,MTA,4.2.0,0
13907484408,2,2026-03-31,UI change,Original UI was a lot easier to navigate and showed more info,app_store,MTA,4.2.0,0
13907455742,1,2026-03-31,Removing widgets shows such incompetence,Why would you remove the one feature people liked?? Such terrible developers,app_store,MTA,4.2.0,0
13907332318,1,2026-03-31,BRING BACK WIDGETS,The new app is much better in every way except my home screen widgets DISAPPEARED! The widgets were the best part of the MTA app! Please bring them back ASAP!,app_store,MTA,4.2.0,0
13907222318,1,2026-03-31,Why remove the widget?,"They got rid of the train time widgets, which was why I used this app. It's also harder to see my favorite stations. Big regression.",app_store,MTA,4.2.0,0
13907105520,1,2026-03-31,New update,The new update changed everything I needed and loved about the old app. This update is garbage.,app_store,MTA,4.2.0,0
13906766863,1,2026-03-31,Horrible!,"Bring back the previous version! This just looks like the website version now, can’t easily see all favorite stops and save trips! I have to find another app to use now",app_store,MTA,4.2.0,1
13906754917,1,2026-03-31,"Ruined app with new version, no option to choose the line and station train time anymore","No option to choose the line and station train time like the previous version, only location detecte",app_store,MTA,4.2.0,0
13906576398,1,2026-03-31,MTA,"I had this app and loved it, you upgraded it and now no matter what I do it doesn’t open…even went to Verizon and they had no idea why this is happening..very frustrating and disappointing",app_store,MTA,4.2.0,0
13906470421,1,2026-03-31,Bring back widgets,"I feel bad leaving a 1 star review because I am sure some people worked hard on this new version, but this is not an improvement. I was a beta tester for this version and consistently left feedback that the widgets are important. It’s very unfortunate this version was released without them. It’s not at all surprising to see all the negative reviews asking for them back though. I use the widgets far more than I use the actual app. I use to tell people how great the MTA app is. I can no longer recommend it. You need to bring back the native widgets. Additionally, if the trip planner is a web view, like it is in the version I beta tested (I have not updated yet, i turned off auto updates when I heard the new version was released without widgets), that needs to be a native feature. The web view is not great.",app_store,MTA,4.2.0,1
13906423463,4,2026-03-31,Please add back time of arrival,Previous version allow to see not only minutes till next train but time of arrival as well. Somehow I feel time better than minutes. Please return this feature back,app_store,MTA,4.2.0,0
13906421716,1,2026-03-31,Worst Update Ever,Can no longer see train times by line,app_store,MTA,4.2.0,0
13905635744,1,2026-03-30,No more favorites,All my favorites are gone and no longer work properly,app_store,MTA,4.2.0,0
13905284235,1,2026-03-30,Fix this garbage asap,This is perhaps the worst “update” to any app in recent memory. How is it even possible to make an app more convoluted and confusing? Just to see the route of a subway line is buried in a series of annoying minutiae. The list goes on but it’s frankly not worth my time. The app is also ugly. Go back to the one before this.,app_store,MTA,4.2.0,0
13904329275,1,2026-03-30,Wow so bad,"Whoever signed off the latest update should be placed on a PIP. What’s the point of simply changing the appearance while removing the only useful features? Now I gotta go back to using GoogleMaps. Seriously, stop wasting money on these useless updates and complaining to taxpayers that MTA is losing money. And stop pretending to be a tech company",app_store,MTA,4.2.0,1
13903950022,1,2026-03-30,Don’t update,Went from a great and reliable app to unusable. Why? Can we just not have good things?,app_store,MTA,4.2.0,0
13903741746,5,2026-03-30,Great redesign!,"Much more responsive on map panning, and most important information is most prominent.",app_store,MTA,4.2.0,0
13903241858,1,2026-03-30,REMOVED THE WIDGETS,"Why, why, why???",app_store,MTA,4.2.0,1
13903227954,1,2026-03-30,Why???,"Before the latest update, the MTA app was shockingly good. So many useful features are now gone.",app_store,MTA,4.2.0,0
13902900957,5,2026-03-30,Please Bring Back Widget,"The new app is great, but please bring back the MTA widget. That was an essential for me every day.",app_store,MTA,4.2.0,0
13902530876,1,2026-03-30,New Update,This new update is awful. Completely unnecessary. Why would you mess with an already great app. It’s basically unusable and useless now. If I could give 0 stars I would.,app_store,MTA,4.2.0,1
13902103895,1,2026-03-29,Widgets Lost,"Best thing about the app was the widgets, please bring it back. App is completely useless now.",app_store,MTA,4.2.0,1
13901797921,1,2026-03-29,Removed widget functionality,The widget that showed arrival information broke with the update in March 2026.,app_store,MTA,4.2.0,1
